address,avg_rating,business_hours,category,covid_services,covid_update_time,covid_updates_text,cuisine,location,num_reviews,phone_num,price_range,recent_reviews,restaurant_name,url
"10515 N Mopac Expy, Bldg R, Austin, TX 78759",3.5,"{'Mon': '8:00 am - 10:00 pm', 'Tue': '8:00 am - 10:00 pm', 'Wed': '8:00 am - 10:00 pm', 'Thu': '8:00 am - 10:00 pm', 'Fri': '8:00 am - 11:00 pm', 'Sat': '8:00 am - 11:00 pm', 'Sun': '8:00 am - 10:00 pm'}","Mexican,Gluten-Free,Tex-Mex","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",649,(512) 582-2201,$$,"[('1 star rating', '7/20/2020'), ('4 star rating', '7/13/2020'), ('2 star rating', '7/2/2020'), ('2 star rating', '7/2/2020'), ('5 star rating', '6/27/2020'), ('4 star rating', '6/7/2020'), ('1 star rating', '6/5/2020'), ('5 star rating', '6/5/2020'), ('5 star rating', '5/28/2020'), ('1 star rating', '5/15/2020'), ('4 star rating', '5/14/2020'), ('1 star rating', '5/10/2020'), ('3 star rating', '5/5/2020'), ('5 star rating', '4/25/2020'), ('5 star rating', '3/14/2020'), ('5 star rating', '2/29/2020'), ('4 star rating', '2/21/2020'), ('2 star rating', '2/21/2020'), ('1 star rating', '2/17/2020')]",Lupe Tortilla,https://www.yelp.com/biz/lupe-tortilla-austin-2?osq=mexican&sort_by=date_desc
"2807 & 2809 San Jacinto Blvd, Austin, TX 78705",4.5,"{'Mon': '8:00 am - 4:00 pm', 'Tue': '8:00 am - 4:00 pm', 'Wed': '8:00 am - 4:00 pm', 'Thu': '8:00 am - 4:00 pm', 'Fri': '8:00 am - 6:00 pm', 'Sat': '8:00 am - 6:00 pm', 'Sun': 'Closed'}",Mexican,"{'Delivery': True, 'Takeout': True, 'Curbside pickup': False}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",428,(512) 473-8223,$,"[('5 star rating', '6/24/2020'), ('3 star rating', '5/28/2020'), ('5 star rating', '4/28/2020'), ('5 star rating', '4/11/2020'), ('5 star rating', '4/9/2020'), ('5 star rating', '3/29/2020'), ('5 star rating', '3/13/2020'), ('5 star rating', '3/7/2020'), ('5 star rating', '2/29/2020'), ('5 star rating', '2/28/2020'), ('5 star rating', '2/27/2020'), ('5 star rating', '2/16/2020'), ('5 star rating', '1/25/2020'), ('3 star rating', '1/21/2020'), ('4 star rating', '1/8/2020'), ('5 star rating', '12/14/2019'), ('5 star rating', '12/7/2019'), ('4 star rating', '12/4/2019'), ('2 star rating', '11/16/2019')]",Taco Joint,https://www.yelp.com/biz/taco-joint-austin-2?osq=mexican&sort_by=date_desc
"409 W 30th St, Austin, TX 78705",3.5,"{'Mon': '11:00 am - 8:00 pm', 'Tue': '11:00 am - 8:00 pm', 'Wed': '11:00 am - 8:00 pm', 'Thu': '11:00 am - 8:00 pm', 'Fri': '11:00 am - 8:00 pm', 'Sat': '11:00 am - 8:00 pm', 'Sun': '11:00 am - 8:00 pm'}","Tex-Mex,Bars,American (New)","{'Outdoor seating': True, 'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",921,(512) 477-2935,$$,"[('4 star rating', '2/8/2020'), ('3 star rating', '4/27/2018'), ('3 star rating', '1/8/2020'), ('3 star rating', '11/5/2019'), ('4 star rating', '10/26/2019'), ('4 star rating', '10/18/2019'), ('4 star rating', '10/8/2019'), ('4 star rating', '10/7/2019'), ('5 star rating', '9/29/2019'), ('3 star rating', '9/26/2019'), ('1 star rating', '9/12/2019'), ('5 star rating', '9/11/2019'), ('5 star rating', '9/8/2019'), ('2 star rating', '9/6/2019'), ('5 star rating', '9/2/2019'), ('3 star rating', '8/27/2019'), ('5 star rating', '7/31/2019'), ('5 star rating', '7/23/2019'), ('5 star rating', '7/21/2019'), ('5 star rating', '12/11/2018'), ('2 star rating', '7/18/2019')]",Trudy's,https://www.yelp.com/biz/trudys-austin-2?osq=mexican&sort_by=date_desc
"13301 US-183, Ste E, Austin, TX 78750",4.0,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '7:00 am - 10:00 pm', 'Sun': '8:00 am - 10:00 pm'}","Tex-Mex,Mexican","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",447,(512) 250-1061,$$,"[('5 star rating', '7/19/2020'), ('2 star rating', '7/19/2020'), ('3 star rating', '7/10/2020'), ('5 star rating', '6/22/2020'), ('4 star rating', '6/20/2020'), ('4 star rating', '6/6/2020'), ('4 star rating', '3/16/2020'), ('5 star rating', '5/31/2020'), ('5 star rating', '5/30/2020'), ('1 star rating', '5/29/2020'), ('3 star rating', '5/29/2020'), ('5 star rating', '4/4/2020'), ('5 star rating', '3/23/2020'), ('5 star rating', '3/21/2020'), ('4 star rating', '3/16/2020'), ('5 star rating', '8/17/2015'), ('4 star rating', '3/9/2020'), ('4 star rating', '3/8/2020'), ('4 star rating', '3/8/2020'), ('1 star rating', '2/20/2020'), ('1 star rating', '2/8/2020'), ('5 star rating', '9/25/2018')]",Jardin Corona,https://www.yelp.com/biz/jardin-corona-austin-4?osq=mexican&sort_by=date_desc
"6406 N I 35, Ste 2343, Austin, TX 78752",4.0,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 10:30 pm', 'Sat': '11:00 am - 10:30 pm', 'Sun': '11:00 am - 9:00 pm'}",Tex-Mex,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",278,(512) 407-8302,$$,"[('4 star rating', '6/21/2020'), ('5 star rating', '6/21/2020'), ('4 star rating', '4/22/2020'), ('5 star rating', '3/8/2020'), ('5 star rating', '3/5/2020'), ('5 star rating', '2/28/2020'), ('5 star rating', '2/21/2020'), ('5 star rating', '2/20/2020'), ('5 star rating', '1/21/2020'), ('2 star rating', '1/19/2020'), ('2 star rating', '1/18/2020'), ('3 star rating', '1/18/2020'), ('5 star rating', '1/5/2020'), ('4 star rating', '11/8/2019'), ('3 star rating', '11/3/2019'), ('3 star rating', '10/31/2019'), ('3 star rating', '10/30/2019'), ('3 star rating', '10/28/2019'), ('2 star rating', '10/27/2019')]",Vivo Austin,https://www.yelp.com/biz/vivo-austin-austin?osq=mexican&sort_by=date_desc
"11940 Manchaca Rd, Austin, TX 78748",4.0,"{'Mon': '11:00 am - 9:00 pm', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 9:00 pm'}","Mexican,Tex-Mex,Salad",{'Curbside pickup': True},"Posted on March 30, 2020","""We are open and serving pick-up curbside service. Lunch is 11am-2pm and Dinner is 5pm-8pm.""",mexican,"Austin, TX",269,(512) 282-9094,$$,"[('5 star rating', '6/28/2020'), ('5 star rating', '6/20/2020'), ('3 star rating', '6/20/2020'), ('4 star rating', '5/31/2020'), ('3 star rating', '5/31/2020'), ('5 star rating', '5/25/2020'), ('5 star rating', '3/18/2020'), ('5 star rating', '3/4/2020'), ('1 star rating', '2/28/2020'), ('4 star rating', '12/20/2019'), ('4 star rating', '3/23/2017'), ('1 star rating', '11/28/2019'), ('1 star rating', '7/26/2012'), ('4 star rating', '11/19/2019'), ('5 star rating', '10/28/2019'), ('5 star rating', '10/11/2019'), ('5 star rating', '10/10/2019'), ('3 star rating', '10/6/2019'), ('4 star rating', '9/7/2019'), ('4 star rating', '8/11/2019'), ('2 star rating', '9/3/2017'), ('4 star rating', '8/7/2019'), ('5 star rating', '8/6/2019')]",Texican Cafe - Manchaca,https://www.yelp.com/biz/texican-cafe-manchaca-austin?osq=mexican&sort_by=date_desc
"2201 Manor Rd, Austin, TX 78722",4.5,"{'Mon': 'Closed', 'Tue': 'Closed', 'Wed': '5:00 pm - 12:00 am', 'Thu': '5:00 pm - 12:00 am', 'Fri': '5:00 pm - 12:00 am', 'Sat': '5:00 pm - 12:00 am', 'Sun': 'Closed'}","Bars,Mexican","{'Outdoor seating': True, 'Delivery': False, 'Takeout': False, 'Curbside pickup': False}",By Ashley H.,Elite '2020,mexican,"Austin, TX",36,(512) 480-8441,$$,"[('5 star rating', '3/14/2020'), ('5 star rating', '1/16/2020'), ('4 star rating', '11/23/2019'), ('5 star rating', '11/15/2019'), ('5 star rating', '11/12/2019'), ('5 star rating', '11/2/2019'), ('2 star rating', '9/21/2019'), ('5 star rating', '9/4/2019'), ('5 star rating', '8/18/2019'), ('5 star rating', '8/2/2019'), ('5 star rating', '6/29/2019'), ('4 star rating', '5/25/2019'), ('5 star rating', '5/11/2019'), ('3 star rating', '4/28/2019'), ('5 star rating', '2/17/2019'), ('5 star rating', '1/20/2019'), ('5 star rating', '12/5/2018'), ('3 star rating', '6/2/2018'), ('5 star rating', '5/11/2018')]",Techo Mezcaleria & Agave Bar,https://www.yelp.com/biz/techo-mezcaleria-and-agave-bar-austin-2?osq=mexican&sort_by=date_desc
"1801 S Capital Of Texas Hwy, Austin, TX 78746",3.5,"{'Mon': '11:00 am - 8:00 pm', 'Tue': '11:00 am - 8:00 pm', 'Wed': '11:00 am - 8:00 pm', 'Thu': '11:00 am - 8:00 pm', 'Fri': '11:00 am - 8:00 pm', 'Sat': '11:00 am - 8:00 pm', 'Sun': '11:00 am - 8:00 pm'}","Mexican,Tex-Mex,Bars","{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",191,(512) 382-7899,$$,"[('5 star rating', '6/26/2020'), ('4 star rating', '6/8/2020'), ('5 star rating', '8/28/2019'), ('4 star rating', '6/6/2020'), ('4 star rating', '3/5/2020'), ('1 star rating', '3/1/2020'), ('1 star rating', '2/23/2020'), ('4 star rating', '2/21/2020'), ('5 star rating', '1/26/2020'), ('5 star rating', '1/24/2020'), ('5 star rating', '1/18/2020'), ('5 star rating', '12/19/2019'), ('1 star rating', '12/10/2019'), ('4 star rating', '12/1/2019'), ('3 star rating', '11/28/2019'), ('5 star rating', '11/9/2019'), ('5 star rating', '11/5/2019'), ('5 star rating', '10/27/2019'), ('1 star rating', '10/25/2019'), ('5 star rating', '10/13/2019')]",Vaquero's Cafe and Cantina,https://www.yelp.com/biz/vaqueros-cafe-and-cantina-austin-2?osq=mexican&sort_by=date_desc
"948 Payton Gin Rd, Austin, TX 78758",4.5,"{'Mon': '8:00 am - 4:00 pm', 'Tue': '8:00 am - 4:00 pm', 'Wed': '8:00 am - 4:00 pm', 'Thu': '8:00 am - 4:00 pm', 'Fri': '8:00 am - 4:00 pm', 'Sat': '8:00 am - 4:00 pm', 'Sun': '8:00 am - 4:00 pm'}",Mexican,{},Powered by HDScores,Contact the business for more information about recent service changes.,mexican,"Austin, TX",53,(512) 608-4166,$,"[('5 star rating', '6/14/2020'), ('5 star rating', '6/9/2020'), ('5 star rating', '3/11/2020'), ('5 star rating', '12/17/2019'), ('5 star rating', '11/18/2019'), ('5 star rating', '11/10/2019'), ('5 star rating', '5/31/2019'), ('5 star rating', '8/2/2019'), ('5 star rating', '4/26/2019'), ('5 star rating', '2/25/2019'), ('3 star rating', '12/19/2018'), ('5 star rating', '10/25/2018'), ('5 star rating', '10/21/2018'), ('4 star rating', '9/13/2018'), ('1 star rating', '8/11/2018'), ('2 star rating', '7/7/2018'), ('5 star rating', '7/5/2018'), ('4 star rating', '6/5/2018'), ('4 star rating', '6/1/2018'), ('3 star rating', '5/26/2018')]",ALLI Mexican Cuisine,https://www.yelp.com/biz/alli-mexican-cuisine-austin-2?osq=mexican&sort_by=date_desc
"917 Springdale Rd, Austin, TX 78702",4.5,"{'Mon': '6:30 am - 3:00 pm', 'Tue': '6:30 am - 3:00 pm', 'Wed': '6:30 am - 3:00 pm', 'Thu': '6:30 am - 3:00 pm', 'Fri': '6:30 am - 3:00 pm', 'Sat': '7:00 am - 2:00 pm', 'Sun': '7:00 am - 2:00 pm'}","Tex-Mex,Mexican",{'Takeout': True},Powered by HDScores,,mexican,"Austin, TX",35,(512) 385-4000,$,"[('5 star rating', '3/1/2020'), ('5 star rating', '1/12/2020'), ('5 star rating', '11/30/2019'), ('4 star rating', '6/24/2019'), ('5 star rating', '5/28/2019'), ('5 star rating', '4/6/2019'), ('5 star rating', '3/17/2019'), ('3 star rating', '3/16/2019'), ('4 star rating', '3/14/2019'), ('5 star rating', '3/9/2019'), ('5 star rating', '2/16/2019'), ('5 star rating', '2/6/2019'), ('5 star rating', '1/20/2019'), ('5 star rating', '12/2/2018'), ('4 star rating', '10/21/2018'), ('5 star rating', '10/2/2018'), ('5 star rating', '9/28/2018'), ('5 star rating', '7/17/2018'), ('5 star rating', '7/1/2018')]",Papa Joe's Tex-Mex,https://www.yelp.com/biz/papa-joes-tex-mex-austin-2?osq=mexican&sort_by=date_desc
"134 E Riverside Dr, Austin, TX 78704",4.5,"{'Mon': '7:00 am - 3:00 pm', 'Tue': '7:00 am - 8:00 pm', 'Wed': '7:00 am - 8:00 pm', 'Thu': '7:00 am - 8:00 pm', 'Fri': '7:00 am - 8:00 pm', 'Sat': '8:00 am - 3:00 pm', 'Sun': '8:00 am - 3:00 pm'}",Mexican,"{'Outdoor seating': True, 'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",421,(512) 599-5144,$,"[('3 star rating', '7/17/2020'), ('2 star rating', '7/12/2020'), ('5 star rating', '6/28/2020'), ('3 star rating', '6/28/2020'), ('5 star rating', '6/27/2020'), ('5 star rating', '6/27/2020'), ('5 star rating', '6/13/2020'), ('5 star rating', '6/1/2020'), ('5 star rating', '5/29/2020'), ('5 star rating', '5/28/2020'), ('5 star rating', '5/22/2020'), ('5 star rating', '5/14/2020'), ('5 star rating', '5/3/2020'), ('5 star rating', '3/28/2020'), ('5 star rating', '3/21/2020'), ('4 star rating', '3/8/2020'), ('5 star rating', '2/24/2020'), ('5 star rating', '2/20/2020'), ('5 star rating', '2/17/2020'), ('4 star rating', '6/26/2017'), ('5 star rating', '2/14/2020')]",Taco Joint,https://www.yelp.com/biz/taco-joint-austin-4?osq=mexican&sort_by=date_desc
"3301 N Interstate 35 Frontage Rd, Austin, TX 78722",4.0,"{'Mon': '7:00 am - 11:00 pm', 'Tue': '7:00 am - 11:00 pm', 'Wed': '7:00 am - 11:00 pm', 'Thu': '7:00 am - 11:00 pm', 'Fri': '7:00 am - 11:00 pm', 'Sat': '7:00 am - 11:00 pm', 'Sun': '7:00 am - 11:00 pm'}",Mexican,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",82,(512) 236-1219,$,"[('5 star rating', '7/18/2020'), ('3 star rating', '5/31/2020'), ('5 star rating', '2/21/2020'), ('5 star rating', '7/25/2019'), ('1 star rating', '7/24/2019'), ('5 star rating', '6/9/2019'), ('5 star rating', '5/22/2019'), ('5 star rating', '5/6/2019'), ('5 star rating', '4/27/2019'), ('5 star rating', '4/5/2019'), ('5 star rating', '3/29/2019'), ('4 star rating', '3/23/2019'), ('5 star rating', '2/22/2019'), ('4 star rating', '8/29/2018'), ('5 star rating', '7/18/2018'), ('5 star rating', '6/16/2018'), ('3 star rating', '6/2/2018'), ('5 star rating', '6/1/2018'), ('4 star rating', '5/21/2018')]",Taqueria Los Altos,https://www.yelp.com/biz/taqueria-los-altos-austin?osq=mexican&sort_by=date_desc
"915 E Braker Ln, Ste B, Austin, TX 78753",4.0,"{'Mon': '7:00 am - 2:00 pm', 'Tue': '7:00 am - 2:00 pm', 'Wed': '7:00 am - 2:00 pm', 'Thu': '7:00 am - 2:00 pm', 'Fri': '7:00 am - 2:00 pm', 'Sat': '7:00 am - 2:00 pm', 'Sun': '7:00 am - 2:00 pm'}",Mexican,{'Takeout': True},Powered by HDScores,Elite '2020,mexican,"Austin, TX",126,(512) 837-2753,$,"[('4 star rating', '6/7/2020'), ('5 star rating', '2/9/2020'), ('5 star rating', '1/18/2020'), ('5 star rating', '10/28/2019'), ('3 star rating', '7/2/2019'), ('3 star rating', '6/29/2019'), ('5 star rating', '6/20/2019'), ('4 star rating', '6/19/2019'), ('4 star rating', '3/12/2019'), ('3 star rating', '2/24/2019'), ('5 star rating', '1/27/2019'), ('3 star rating', '1/12/2019'), ('3 star rating', '9/18/2018'), ('5 star rating', '8/26/2018'), ('4 star rating', '7/21/2018'), ('5 star rating', '6/25/2018'), ('5 star rating', '6/13/2018'), ('5 star rating', '5/16/2018'), ('4 star rating', '3/20/2018')]",Vazquez Restaurant,https://www.yelp.com/biz/vazquez-restaurant-austin-4?osq=mexican&sort_by=date_desc
"1901 W William Cannon Dr, Austin, TX 78745",3.5,"{'Mon': '7:30 am - 9:00 pm', 'Tue': '7:30 am - 9:00 pm', 'Wed': '7:30 am - 9:00 pm', 'Thu': '7:30 am - 9:00 pm', 'Fri': '7:30 am - 10:00 pm', 'Sat': '7:30 am - 9:30 pm', 'Sun': '7:30 am - 8:00 pm'}",Mexican,{},Powered by HDScores,Contact the business for more information about recent service changes.,mexican,"Austin, TX",348,(512) 441-9504,$$,"[('5 star rating', '7/1/2020'), ('3 star rating', '5/3/2020'), ('1 star rating', '4/22/2020'), ('2 star rating', '3/14/2020'), ('4 star rating', '3/6/2020'), ('1 star rating', '2/28/2020'), ('4 star rating', '2/26/2020'), ('5 star rating', '2/24/2020'), ('1 star rating', '2/9/2020'), ('1 star rating', '2/3/2020'), ('1 star rating', '1/1/2020'), ('5 star rating', '12/28/2019'), ('1 star rating', '12/27/2019'), ('5 star rating', '12/20/2019'), ('5 star rating', '7/27/2018'), ('5 star rating', '12/6/2019'), ('2 star rating', '12/1/2019'), ('3 star rating', '11/30/2019'), ('5 star rating', '10/27/2019'), ('5 star rating', '10/19/2019'), ('5 star rating', '3/16/2019'), ('1 star rating', '10/9/2019')]",Casa Garcia's,https://www.yelp.com/biz/casa-garcias-austin-3?osq=mexican&sort_by=date_desc
"9414 Parkfield Dr, Austin, TX 78758",4.5,"{'Mon': '7:00 am - 11:00 pm', 'Tue': '7:00 am - 11:00 pm', 'Wed': '7:00 am - 11:00 pm', 'Thu': '7:00 am - 11:00 pm', 'Fri': '7:00 am - 11:00 pm', 'Sat': '7:00 am - 11:00 pm', 'Sun': '7:00 am - 11:00 pm'}",Tacos,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",328,(512) 821-1561,$,"[('4 star rating', '7/9/2020'), ('1 star rating', '5/29/2020'), ('2 star rating', '3/31/2020'), ('5 star rating', '2/19/2020'), ('5 star rating', '2/9/2020'), ('5 star rating', '1/11/2020'), ('5 star rating', '1/5/2020'), ('5 star rating', '12/22/2019'), ('5 star rating', '10/18/2019'), ('5 star rating', '9/18/2019'), ('5 star rating', '9/16/2019'), ('1 star rating', '8/16/2019'), ('5 star rating', '8/13/2019'), ('5 star rating', '8/12/2019'), ('5 star rating', '8/12/2019'), ('5 star rating', '8/5/2019'), ('5 star rating', '7/27/2019'), ('5 star rating', '7/3/2019'), ('1 star rating', '6/22/2019')]",Taco More,https://www.yelp.com/biz/taco-more-austin-2?osq=mexican&sort_by=date_desc
"1110 W 6th St, Austin, TX 78703",3.5,"{'Mon': '11:00 am - 10:00 pm', 'Tue': '11:00 am - 10:00 pm', 'Wed': '11:00 am - 10:00 pm', 'Thu': '11:00 am - 10:00 pm', 'Fri': '11:00 am - 11:00 pm', 'Sat': '11:00 am - 11:00 pm', 'Sun': '11:00 am - 10:00 pm'}","Tex-Mex,Mexican,Bars","{'Outdoor seating': True, 'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",742,(512) 478-5355,$$,"[('5 star rating', '7/13/2020'), ('1 star rating', '7/11/2020'), ('5 star rating', '7/11/2020'), ('5 star rating', '6/21/2020'), ('5 star rating', '6/3/2020'), ('5 star rating', '5/21/2020'), ('5 star rating', '5/8/2020'), ('4 star rating', '5/7/2020'), ('1 star rating', '5/2/2020'), ('1 star rating', '4/8/2020'), ('1 star rating', '3/20/2020'), ('5 star rating', '3/9/2020'), ('5 star rating', '9/2/2019'), ('5 star rating', '3/7/2020'), ('5 star rating', '8/15/2018'), ('5 star rating', '11/5/2017'), ('4 star rating', '3/6/2020'), ('5 star rating', '2/8/2020'), ('5 star rating', '2/8/2020'), ('3 star rating', '1/28/2020'), ('3 star rating', '1/20/2020'), ('3 star rating', '1/18/2020')]",Z'Tejas - Austin 6 STREET,https://www.yelp.com/biz/ztejas-austin-6-street-austin?osq=mexican&sort_by=date_desc
"6615 Berkman Dr, Austin, TX 78723",4.5,"{'Mon': '10:00 am - 10:00 pm', 'Tue': '10:00 am - 10:00 pm', 'Wed': '10:00 am - 10:00 pm', 'Thu': '10:00 am - 10:00 pm', 'Fri': '10:00 am - 11:00 pm', 'Sat': '10:00 am - 11:00 pm', 'Sun': '10:00 am - 10:00 pm'}","Mexican,Chicken Shop","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",92,(512) 933-9557,$,"[('4 star rating', '3/23/2020'), ('5 star rating', '3/1/2020'), ('4 star rating', '10/23/2019'), ('3 star rating', '9/5/2019'), ('4 star rating', '8/8/2019'), ('5 star rating', '7/3/2019'), ('5 star rating', '6/18/2019'), ('5 star rating', '5/25/2019'), ('5 star rating', '5/22/2019'), ('5 star rating', '4/18/2019'), ('5 star rating', '3/21/2019'), ('5 star rating', '2/24/2019'), ('5 star rating', '10/18/2018'), ('5 star rating', '6/1/2018'), ('4 star rating', '5/25/2018'), ('5 star rating', '8/31/2016'), ('2 star rating', '8/13/2016'), ('5 star rating', '3/26/2016'), ('5 star rating', '3/4/2016')]",Pollo Regio,https://www.yelp.com/biz/pollo-regio-austin-2?osq=mexican&sort_by=date_desc
"8300 N Fm 620, Austin, TX 78726",3.0,"{'Mon': 'Closed', 'Tue': '11:00 am - 9:00 pm', 'Wed': '11:00 am - 9:00 pm', 'Thu': '11:00 am - 9:00 pm', 'Fri': '11:00 am - 10:00 pm', 'Sat': '11:00 am - 10:00 pm', 'Sun': '11:00 am - 9:00 pm'}","Mexican,Tex-Mex","{'Delivery': True, 'Takeout': True, 'Sit-down dining': True, 'Curbside pickup': True}","Posted on May 22, 2020","""Open for limited dine in and curbside pick up!""",mexican,"Austin, TX",235,(512) 996-9636,$$,"[('5 star rating', '6/25/2020'), ('1 star rating', '6/19/2020'), ('4 star rating', '6/13/2020'), ('1 star rating', '6/11/2020'), ('5 star rating', '4/28/2020'), ('5 star rating', '3/29/2020'), ('5 star rating', '3/7/2020'), ('1 star rating', '1/11/2020'), ('4 star rating', '12/25/2019'), ('5 star rating', '12/22/2019'), ('4 star rating', '12/9/2019'), ('2 star rating', '12/1/2019'), ('1 star rating', '11/15/2019'), ('4 star rating', '11/9/2019'), ('5 star rating', '10/14/2019'), ('5 star rating', '10/30/2018'), ('1 star rating', '9/28/2019'), ('5 star rating', '9/25/2019'), ('1 star rating', '9/22/2019'), ('2 star rating', '9/4/2019')]",Flores Mexican Restaurant,https://www.yelp.com/biz/flores-mexican-restaurant-austin-6?osq=mexican&sort_by=date_desc
"6800 W Gate Blvd, Ste 143, Austin, TX 78745",4.0,"{'Mon': '7:00 am - 9:00 pm', 'Tue': '7:00 am - 9:00 pm', 'Wed': '7:00 am - 9:00 pm', 'Thu': '7:00 am - 10:00 pm', 'Fri': '7:00 am - 10:00 pm', 'Sat': '8:00 am - 10:00 pm', 'Sun': '8:00 am - 9:00 pm'}","Mexican,Tex-Mex,Salad",{},Powered by HDScores,Contact the business for more information about recent service changes.,mexican,"Austin, TX",228,(512) 444-2631,$$,"[('5 star rating', '6/5/2020'), ('5 star rating', '5/15/2020'), ('5 star rating', '3/8/2020'), ('2 star rating', '3/6/2020'), ('5 star rating', '2/28/2020'), ('3 star rating', '1/9/2020'), ('3 star rating', '12/21/2019'), ('1 star rating', '11/27/2019'), ('1 star rating', '2/4/2018'), ('5 star rating', '11/14/2019'), ('5 star rating', '11/10/2019'), ('5 star rating', '11/10/2019'), ('5 star rating', '11/8/2019'), ('5 star rating', '10/10/2019'), ('1 star rating', '9/23/2019'), ('5 star rating', '9/12/2019'), ('5 star rating', '8/10/2019'), ('4 star rating', '7/27/2019'), ('4 star rating', '7/22/2019'), ('5 star rating', '6/15/2019')]",La Posada Mexican Restaurant,https://www.yelp.com/biz/la-posada-mexican-restaurant-austin?osq=mexican&sort_by=date_desc
"701 S Capital Of Texas Hwy, Ste K, Austin, TX 78746",3.5,"{'Mon': '11:00 am - 8:30 pm', 'Tue': '11:00 am - 8:30 pm', 'Wed': '11:00 am - 8:30 pm', 'Thu': '11:00 am - 8:30 pm', 'Fri': '11:00 am - 8:30 pm', 'Sat': '11:00 am - 8:30 pm', 'Sun': '11:00 am - 8:30 pm'}","Tex-Mex,Tacos","{'Delivery': True, 'Takeout': True, 'Curbside pickup': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",268,(512) 582-2205,$$,"[('5 star rating', '7/7/2020'), ('1 star rating', '5/31/2020'), ('4 star rating', '3/1/2020'), ('4 star rating', '2/22/2020'), ('1 star rating', '2/19/2020'), ('1 star rating', '2/17/2020'), ('5 star rating', '1/24/2020'), ('3 star rating', '1/1/2020'), ('5 star rating', '12/22/2019'), ('4 star rating', '12/14/2019'), ('4 star rating', '12/11/2019'), ('1 star rating', '11/24/2019'), ('3 star rating', '11/5/2019'), ('1 star rating', '10/21/2019'), ('5 star rating', '10/5/2019'), ('1 star rating', '9/26/2019'), ('4 star rating', '9/23/2019'), ('1 star rating', '8/10/2019'), ('2 star rating', '8/2/2019'), ('5 star rating', '7/19/2019')]",Lupe Tortilla,https://www.yelp.com/biz/lupe-tortilla-austin-3?osq=mexican&sort_by=date_desc
"5303 Burnet Rd, Austin, TX 78756",4.0,"{'Mon': '6:30 am - 10:00 pm', 'Tue': '6:30 am - 10:00 pm', 'Wed': '6:30 am - 10:00 pm', 'Thu': '6:30 am - 10:00 pm', 'Fri': '6:30 am - 10:00 pm', 'Sat': '6:30 am - 10:00 pm', 'Sun': '6:30 am - 10:00 pm'}",Mexican,"{'Delivery': True, 'Takeout': True}",Powered by HDScores,Elite '2020,mexican,"Austin, TX",106,(512) 838-6326,$,"[('4 star rating', '7/18/2020'), ('1 star rating', '6/14/2020'), ('5 star rating', '6/6/2020'), ('4 star rating', '5/15/2020'), ('4 star rating', '5/5/2020'), ('4 star rating', '4/15/2020'), ('2 star rating', '3/29/2020'), ('5 star rating', '2/22/2020'), ('5 star rating', '5/19/2019'), ('5 star rating', '2/22/2020'), ('4 star rating', '2/22/2020'), ('5 star rating', '2/14/2020'), ('5 star rating', '2/11/2020'), ('5 star rating', '2/9/2020'), ('1 star rating', '1/27/2020'), ('2 star rating', '1/1/2020'), ('3 star rating', '12/17/2019'), ('5 star rating', '12/1/2019'), ('4 star rating', '11/21/2019'), ('5 star rating', '11/15/2019')]",El Tacorrido,https://www.yelp.com/biz/el-tacorrido-austin-8?osq=mexican&sort_by=date_desc
